"","Index","Title","Artist","Top.Genre","Year","BPM","Energy","Danceability","Loudness","Liveness","Valence","Duration","Acousticness","Speechiness","Popularity"
"807",807,"Du","Peter Maffay","classic schlager","1970",94,45,49,-12,43,46,178,15,3,53
"808",808,"I Walk the Line","Johnny Cash","arkansas country","1970",99,26,71,-15,10,56,57,88,4,71
"809",809,"Samba Pa Ti","Santana","blues rock","1970",92,36,41,-13,8,27,165,83,3,63
"810",810,"Immigrant Song - Remaster","Led Zeppelin","album rock","1970",113,93,56,-10,35,62,26,1,6,77
"811",811,"Who'll Stop The Rain","Creedence Clearwater Revival","album rock","1970",124,80,60,-7,7,62,27,4,3,66
"812",812,"Our House","Crosby, Stills, Nash & Young","album rock","1970",140,21,59,-15,12,38,60,90,5,68
"813",813,"Teach Your Children","Crosby, Stills, Nash & Young","album rock","1970",155,28,50,-15,39,67,53,64,3,63
"814",814,"The Long And Winding Road - Remastered 2009","The Beatles","british invasion","1970",132,33,30,-10,6,39,98,76,3,64
"815",815,"Father And Son","Yusuf / Cat Stevens","british folk","1970",136,33,50,-11,10,40,101,59,3,74
"816",816,"Almost Cut My Hair","Crosby, Stills, Nash & Young","album rock","1970",137,47,47,-10,16,57,149,18,4,62
"817",817,"El Condor Pasa (If I Could)","Simon & Garfunkel","classic rock","1970",148,21,33,-18,18,28,67,84,3,62
"818",818,"Question","The Moody Blues","album rock","1970",76,66,22,-10,47,32,222,2,5,50
"819",819,"I Heard It Through The Grapevine","Creedence Clearwater Revival","album rock","1970",119,84,63,-6,10,88,342,8,5,47
"820",820,"Since I've Been Loving You - 1990 Remaster","Led Zeppelin","album rock","1970",119,36,39,-11,12,31,294,0,3,63
"821",821,"Get Back - Remastered 2009","The Beatles","british invasion","1970",123,59,76,-10,61,33,69,49,6,65
"822",822,"The Man Who Sold the World - 2015 Remaster","David Bowie","album rock","1970",118,39,47,-14,14,55,121,64,3,63
"823",823,"Long As I Can See The Light","Creedence Clearwater Revival","album rock","1970",127,41,71,-7,6,53,91,35,4,60
"824",824,"Roadhouse Blues","The Doors","album rock","1970",121,63,61,-8,15,90,124,34,3,73
"825",825,"My Sweet Lord","George Harrison","album rock","1970",121,70,54,-9,8,58,161,10,3,76
"827",827,"Cecilia","Simon & Garfunkel","classic rock","1970",103,88,76,-9,22,95,55,36,4,73
"828",828,"Fire and Rain","James Taylor","adult standards","1970",76,35,61,-14,8,36,81,50,4,73
"829",829,"Lookin' Out My Back Door","Creedence Clearwater Revival","album rock","1970",105,66,75,-6,9,86,32,19,4,67
"830",830,"25 or 6 to 4 - 2002 Remaster","Chicago","adult standards","1970",147,91,60,-7,8,72,170,31,6,64
"831",831,"Working Class Hero - Remastered 2010 / Lennon Legend Version","John Lennon","album rock","1970",159,17,48,-19,12,19,108,73,5,57
"832",832,"Lucky Man - 2012 Remastered Version","Emerson, Lake & Palmer","album rock","1970",154,38,35,-16,5,48,156,9,3,60
"833",833,"Into the Mystic - 2013 Remaster","Van Morrison","classic rock","1970",86,52,61,-10,12,80,86,37,3,72
"834",834,"Carry On","Crosby, Stills, Nash & Young","album rock","1970",119,50,46,-12,27,53,146,6,4,58
"835",835,"(They Long To Be) Close To You","Carpenters","adult standards","1970",89,25,53,-15,12,24,156,71,3,60
"836",836,"Move On Up","Curtis Mayfield","chicago soul","1970",139,97,54,-6,12,93,46,42,9,67
"837",837,"Tears In The Morning - Remastered 2009","The Beach Boys","baroque pop","1970",128,36,38,-11,29,24,131,71,4,38
"838",838,"Up Around The Bend","Creedence Clearwater Revival","album rock","1970",130,85,59,-6,27,81,41,6,3,69
"839",839,"Southern Man - 2009 Remaster","Neil Young","album rock","1970",162,57,37,-9,13,66,209,39,3,53
"840",840,"Stairway to Heaven - Remaster","Led Zeppelin","album rock","1971",82,34,34,-12,12,20,311,58,3,79
"841",841,"Imagine - Remastered","John Lennon","album rock","1971",76,26,55,-12,9,17,68,91,3,78
"842",842,"Riders on the Storm","The Doors","album rock","1971",104,72,55,-12,11,72,291,25,3,74
"843",843,"Echoes","Pink Floyd","album rock","1971",134,32,28,-17,11,14,4,37,4,58
"844",844,"Vincent","Don McLean","adult standards","1971",92,9,42,-19,34,46,123,91,4,69
"845",845,"Me and Bobby McGee","Janis Joplin","blues rock","1971",93,46,45,-11,15,66,151,30,4,71
"846",846,"Baba O'Riley","The Who","album rock","1971",117,72,49,-8,29,15,180,31,4,77
"847",847,"Life on Mars? - 2015 Remaster","David Bowie","album rock","1971",123,38,44,-15,5,22,116,64,4,71
"848",848,"I Am...I Said - Single Version","Neil Diamond","adult standards","1971",91,38,25,-14,11,51,93,14,3,60
"849",849,"Ain't No Sunshine","Bill Withers","classic soul","1971",80,42,48,-11,12,51,11,46,12,76
"850",850,"Wild Horses","The Rolling Stones","album rock","1971",140,39,43,-7,8,16,220,69,3,72
"851",851,"L.A. Woman","The Doors","album rock","1971",171,73,35,-9,12,70,309,8,4,67
"852",852,"What's Going On","Marvin Gaye","classic soul","1971",203,82,27,-6,36,81,113,10,10,69
"853",853,"Halo of Flies","Alice Cooper","album rock","1971",122,57,39,-13,9,40,316,39,5,44
"854",854,"American Pie","Don McLean","adult standards","1971",138,48,53,-12,8,49,322,70,6,74
"855",855,"Tiny Dancer","Elton John","glam rock","1971",145,43,41,-11,15,28,251,38,3,79
"856",856,"Morning Has Broken","Yusuf / Cat Stevens","british folk","1971",133,32,42,-13,9,41,80,62,3,68
"857",857,"One Way Wind","The Cats","classic uk pop","1971",109,65,65,-10,18,72,101,4,2,54
"858",858,"One of These Days","Pink Floyd","album rock","1971",104,51,38,-15,54,40,233,1,5,55
"859",859,"Nothing Rhymed","Gilbert O'Sullivan","adult standards","1971",175,59,23,-9,13,55,84,31,4,35
"860",860,"Brown Sugar - Remastered","The Rolling Stones","album rock","1971",129,93,63,-4,6,96,109,22,3,71
"861",861,"You've Got a Friend","Carole King","adult standards","1971",169,26,47,-11,12,46,188,88,3,68
"862",862,"Locomotive Breath","Jethro Tull","album rock","1971",125,53,68,-13,6,35,146,42,9,60
"863",863,"She Flies On Strange Wings","Golden Earring","album rock","1971",131,70,32,-8,11,25,293,2,4,37
"864",864,"Changes - 2015 Remaster","David Bowie","album rock","1971",115,31,55,-12,11,41,98,51,4,66
"865",865,"Mercedes Benz","Janis Joplin","blues rock","1971",87,11,70,-15,7,52,6,94,55,58
"866",866,"Honky Tonk Women - Mono Version","The Rolling Stones","album rock","1971",120,78,56,-7,7,97,59,36,6,67
"868",868,"Cry Baby","Janis Joplin","blues rock","1971",83,42,47,-10,5,50,119,52,3,66
"869",869,"Storm And Thunder","Earth & Fire","classic uk pop","1971",133,33,27,-11,13,6,260,5,4,24
"870",870,"Roundabout - 2003 Remaster","Yes","album rock","1971",133,76,41,-9,8,39,319,7,7,66
"871",871,"Maggie May","Rod Stewart","adult standards","1971",129,57,61,-11,7,54,228,56,4,72
"872",872,"Won't Get Fooled Again - Original Album Version","The Who","album rock","1971",135,92,69,-6,8,23,319,30,6,65
"873",873,"After Midnight","J.J. Cale","blues","1971",96,31,69,-19,9,52,25,17,4,62
"874",874,"Give Up Your Guns","The Buoys","alternative pop rock","1971",131,50,42,-13,20,66,134,48,3,39
"875",875,"Love Her Madly","The Doors","album rock","1971",147,59,56,-7,4,97,78,6,3,67
"876",876,"Rock and Roll - Remaster","Led Zeppelin","album rock","1971",170,89,32,-7,9,87,101,0,4,67
"877",877,"Black Dog - Remaster","Led Zeppelin","album rock","1971",81,86,44,-8,24,75,175,40,9,73
"878",878,"Call Me The Breeze","J.J. Cale","blues","1971",92,42,81,-15,10,84,37,75,4,58
"879",879,"Famous Blue Raincoat","Leonard Cohen","canadian folk","1971",119,4,47,-22,11,18,190,95,4,63
"881",881,"Yours Is No Disgrace - 2003 Remaster","Yes","album rock","1971",141,63,41,-10,51,80,333,0,6,43
"882",882,"See Emily Play","Pink Floyd","album rock","1971",124,71,46,-9,13,41,54,21,4,50
"883",883,"Smoke on the Water","Deep Purple","album rock","1972",114,59,63,-11,5,89,220,10,3,64
"884",884,"Perfect Day","Lou Reed","art rock","1972",145,27,40,-12,10,9,105,74,3,69
"885",885,"Rocket Man (I Think It's Going To Be A Long, Long Time)","Elton John","glam rock","1972",137,53,60,-9,9,34,162,43,3,82
"886",886,"Heart of Gold - 2009 Remaster","Neil Young","album rock","1972",171,46,54,-10,10,80,67,19,3,71
"887",887,"Starman - 2012 Remaster","David Bowie","album rock","1972",100,45,49,-10,54,55,134,17,3,74
"888",888,"Take It Easy - 2013 Remaster","Eagles","album rock","1972",139,67,57,-10,13,74,92,34,3,75
"889",889,"A Horse with No Name","America","album rock","1972",123,51,65,-17,16,83,132,69,5,77
"890",890,"Time In A Bottle","Jim Croce","adult standards","1972",134,26,54,-12,15,64,28,85,3,58
"891",891,"Lola - Live","The Kinks","album rock","1972",134,51,45,-16,72,56,5,13,6,29
"892",892,"Easy Livin'","Uriah Heep","album rock","1972",161,84,26,-7,28,46,37,0,10,56
"893",893,"Ben - Single Version","Michael Jackson","pop","1972",136,16,44,-11,11,29,47,91,3,53
"894",894,"Walk On the Wild Side","Lou Reed","art rock","1972",105,32,57,-17,9,39,134,68,11,75
"895",895,"She's A Rainbow - Full Version / With Intro","The Rolling Stones","album rock","1972",109,78,45,-9,34,51,132,44,4,55
"896",896,"You're so Vain","Carly Simon","adult standards","1972",106,68,66,-8,8,65,138,16,3,75
"897",897,"Ziggy Stardust - 2012 Remaster","David Bowie","album rock","1972",161,56,44,-12,21,50,74,5,12,64
"898",898,"Whiskey In The Jar","Thin Lizzy","album rock","1972",128,69,56,-11,20,75,223,53,4,63
"899",899,"Listen to the Music","The Doobie Brothers","album rock","1972",106,60,65,-13,7,91,107,22,3,75
"900",900,"Top Of The World","Carpenters","adult standards","1972",184,34,38,-13,10,69,59,81,4,65
"901",901,"School's Out","Alice Cooper","album rock","1972",134,75,29,-9,68,35,90,5,5,66
"902",902,"A Thing Called Love","Johnny Cash","arkansas country","1972",156,50,53,-11,26,79,33,48,3,54
"903",903,"Harvest - 2009 Remaster","Neil Young","album rock","1972",86,22,54,-18,11,31,69,74,4,51
"904",904,"Sylvia's Mother","Dr. Hook","bubblegum pop","1972",167,47,30,-13,34,58,108,69,5,58
"905",905,"Close to the Edge (i. The Solid Time of Change, ii. Total Mass Retain, iii. I Get up I Get Down, iv. Seasons of Man) - 2003 Remaster","Yes","album rock","1972",81,60,22,-11,41,25,1,27,6,47
"906",906,"Ventura Highway","America","album rock","1972",131,58,67,-10,6,82,91,22,3,69
"907",907,"Witchy Woman - Eagles 2013 Remaster","Eagles","album rock","1972",99,57,56,-12,12,58,131,36,3,56
"908",908,"Song Sung Blue - Single Version","Neil Diamond","adult standards","1972",109,33,56,-16,32,33,75,47,3,54
"909",909,"Sylvia","Focus","album rock","1972",109,78,44,-5,14,61,92,14,3,47
"910",910,"Peaceful Easy Feeling - Eagles 2013 Remaster","Eagles","album rock","1972",143,63,57,-12,25,87,138,49,3,65
"911",911,"Do It Again","Steely Dan","album rock","1972",125,54,68,-10,6,96,235,22,3,69
"912",912,"Radar Love","Golden Earring","album rock","1973",102,72,50,-9,8,18,259,1,4,57
"913",913,"Angie","The Rolling Stones","album rock","1973",136,55,43,-6,11,41,152,67,3,72
"914",914,"Desperado - 2013 Remaster","Eagles","album rock","1973",60,22,23,-13,27,18,94,95,3,66
"915",915,"Dream On","Aerosmith","album rock","1973",161,43,31,-10,33,22,147,39,3,78
"916",916,"Time","Pink Floyd","album rock","1973",120,48,36,-12,18,36,280,52,8,70
"917",917,"Free Bird","Lynyrd Skynyrd","album rock","1973",117,85,28,-8,6,44,329,1,5,71
"918",918,"Money","Pink Floyd","album rock","1973",124,54,47,-10,27,78,255,2,15,73
"919",919,"Always On My Mind","Elvis Presley","adult standards","1973",181,39,36,-14,12,50,98,75,3,61
"920",920,"The Great Gig in the Sky","Pink Floyd","album rock","1973",116,22,28,-14,8,18,164,77,3,66
"921",921,"La Grange - 2005 Remaster","ZZ Top","album rock","1973",81,64,55,-10,20,61,110,0,22,74
"922",922,"Leaving, On a Jet Plane - ""Greatest Hits"" Version","John Denver","adult standards","1973",121,19,41,-13,11,63,126,85,3,64
"923",923,"Us and Them","Pink Floyd","album rock","1973",73,30,36,-15,63,13,308,86,3,65
"924",924,"Firth of Fifth - New Stereo Mix","Genesis","album rock","1973",85,60,27,-10,19,29,331,2,4,41
"925",925,"Band On The Run - Remastered 2010","Paul McCartney","album rock","1973",125,60,48,-9,11,67,192,8,3,71
"926",926,"Sebastian - 2012 Remaster","Steve Harley & Cockney Rebel","classic uk pop","1973",140,24,25,-14,7,21,284,68,3,46
"927",927,"Tequila Sunrise - 2013 Remaster","Eagles","album rock","1973",111,40,63,-13,11,73,53,54,3,62
"928",928,"Knockin' On Heaven's Door - Remastered","Bob Dylan","album rock","1973",140,40,51,-13,11,23,30,25,3,74
"929",929,"Burning Love","Elvis Presley","adult standards","1973",144,75,66,-11,28,97,50,10,3,68
"930",930,"Goodbye Yellow Brick Road - Remastered 2014","Elton John","glam rock","1973",121,47,56,-8,15,40,73,45,3,68
"931",931,"Midnight Train to Georgia","Gladys Knight & The Pips","brill building pop","1973",92,38,59,-12,10,45,159,27,5,67
"932",932,"Daniel","Elton John","glam rock","1973",132,48,69,-12,9,90,115,38,3,65
"933",933,"The Joker","Steve Miller Band","album rock","1973",83,45,60,-10,21,80,145,37,4,75
"934",934,"Long Train Runnin'","The Doobie Brothers","album rock","1973",117,91,57,-7,6,84,87,9,4,71
"935",935,"I'll Have To Say I Love You In A Song","Jim Croce","adult standards","1973",134,51,51,-14,11,70,32,78,3,53
"936",936,"The Jean Genie - 2013 Remaster","David Bowie","album rock","1973",128,57,58,-9,36,82,128,38,3,64
"937",937,"Merry Xmas Everybody","Slade","album rock","1973",130,80,41,-3,18,47,103,22,4,76
"938",938,"Woman from Tokyo","Deep Purple","album rock","1973",127,54,58,-13,12,42,227,14,4,37
"939",939,"Don't Let Me Down - Remastered 2009","The Beatles","british invasion","1973",77,29,59,-11,9,73,96,57,3,68
"940",940,"Let's Get It On","Marvin Gaye","classic soul","1973",168,60,54,-11,8,64,171,4,5,69
"941",941,"School","Supertramp","album rock","1974",90,47,37,-15,7,5,213,54,8,63
"942",942,"Jolene","Dolly Parton","classic country pop","1974",111,54,67,-11,13,81,42,57,4,74
"943",943,"Killer Queen - 2011 Mix","Queen","glam rock","1974",117,65,54,-6,14,61,60,38,6,67
"944",944,"Sweet Home Alabama","Lynyrd Skynyrd","album rock","1974",98,61,60,-12,9,89,164,18,3,82
"945",945,"Waterloo","ABBA","europop","1974",148,93,44,-5,24,78,49,42,5,58
"946",946,"Annie's Song","John Denver","adult standards","1974",146,31,30,-11,37,46,61,87,3,69
"947",947,"Dreamer","Supertramp","album rock","1974",148,41,66,-14,8,83,93,86,7,59
"948",948,"You Are So Beautiful","Joe Cocker","album rock","1974",83,18,30,-11,13,9,40,85,3,57
"949",949,"My Boy","Elvis Presley","adult standards","1974",92,53,39,-12,61,37,79,59,3,42
"950",950,"Rebel Rebel - 2016 Remaster","David Bowie","album rock","1974",126,69,64,-16,28,46,155,21,5,74
"951",951,"Crime Of The Century","Supertramp","album rock","1974",123,42,40,-14,7,23,211,10,5,43
"952",952,"Autobahn - 2009 Remaster","Kraftwerk","dance rock","1974",82,50,33,-16,13,11,3,11,4,48
"953",953,"I Will Always Love You","Dolly Parton","classic country pop","1974",136,14,45,-13,10,16,56,96,3,61
"954",954,"Thank God I'm a Country Boy","John Denver","adult standards","1974",106,54,76,-10,6,96,73,79,5,64
"955",955,"The Air That I Breathe - 2008 Remaster","The Hollies","adult standards","1974",168,47,28,-8,16,25,137,24,3,66
"956",956,"Love Is All","Roger Glover","hard rock","1974",112,81,60,-5,85,77,77,63,5,48
"957",957,"Hide In Your Shell","Supertramp","album rock","1974",112,36,48,-13,30,32,277,47,4,43
"958",958,"Gute Nacht Freunde","Reinhard Mey","german pop","1974",100,25,55,-18,69,29,29,94,6,46
"959",959,"Fox On The Run","Sweet","album rock","1974",128,64,51,-12,9,83,88,17,4,55
"960",960,"You Ain't Seen Nothing Yet","Bachman-Turner Overdrive","album rock","1974",118,44,48,-15,22,76,115,0,4,69
"961",961,"Mandy","Barry Manilow","adult standards","1974",104,46,31,-9,14,32,93,42,3,69
"962",962,"Can't Get It out of My Head","Electric Light Orchestra","album rock","1974",169,38,23,-14,13,33,141,75,3,51
"963",963,"The Way We Were","Barbra Streisand","adult standards","1974",138,32,26,-12,13,17,91,89,3,59
"964",964,"Bohemian Rhapsody - 2011 Mix","Queen","glam rock","1975",144,40,39,-10,24,23,232,29,5,77
"965",965,"Love Of My Life - Remastered 2011","Queen","glam rock","1975",79,18,33,-12,12,26,97,94,3,62
"966",966,"Shine On You Crazy Diamond (Pts. 1-5)","Pink Floyd","album rock","1975",138,29,27,-12,11,4,347,77,3,66
"967",967,"Born to Run","Bruce Springsteen","classic rock","1975",146,94,27,-4,12,61,150,1,10,73
"968",968,"Kashmir - 1990 Remaster","Led Zeppelin","album rock","1975",81,54,48,-11,16,58,318,49,4,69
"969",969,"No Woman, No Cry - Live At The Lyceum, London/1975","Bob Marley & The Wailers","reggae","1975",78,68,66,-9,73,59,287,27,6,70
"970",970,"One of These Nights - 2013 Remaster","Eagles","album rock","1975",110,61,66,-10,8,77,172,6,3,69
"971",971,"Mamma Mia","ABBA","europop","1975",138,75,75,-7,44,83,95,29,3,63
"972",972,"Landslide","Fleetwood Mac","album rock","1975",159,16,41,-22,12,42,79,88,3,77
"973",973,"Thunder Road","Bruce Springsteen","classic rock","1975",141,76,37,-6,53,66,169,62,4,66
"974",974,"I'm Not In Love","10cc","album rock","1975",134,52,40,-16,28,16,243,69,6,70
"975",975,"Rhiannon","Fleetwood Mac","album rock","1975",129,49,72,-15,9,80,133,11,3,68
"976",976,"Lyin' Eyes - 2013 Remaster","Eagles","album rock","1975",133,67,67,-10,16,87,254,20,2,65
"977",977,"You're My Best Friend - Remastered 2011","Queen","glam rock","1975",119,76,52,-7,7,58,51,16,5,61
"978",978,"Jungleland","Bruce Springsteen","classic rock","1975",134,58,30,-6,7,18,332,37,3,51
"979",979,"Love Hurts","Nazareth","album rock","1975",80,33,49,-12,33,14,113,1,3,58
"980",980,"Down Down","Status Quo","album rock","1975",90,90,47,-7,29,21,204,11,3,53
"981",981,"Sailing","Rod Stewart","adult standards","1975",129,37,43,-10,32,19,158,37,3,68
"982",982,"39 - 2011 Mix","Queen","glam rock","1975",102,58,52,-10,11,34,91,3,3,52
"983",983,"Calypso","John Denver","adult standards","1975",180,43,22,-9,12,50,96,82,3,54
"984",984,"50 Ways to Leave Your Lover","Paul Simon","classic rock","1975",102,37,82,-13,8,29,97,17,8,69
"985",985,"It's A Long Way There - 2010 Digital Remaster","Little River Band","album rock","1975",89,59,39,-11,15,30,324,19,4,49
"986",986,"Crazy On You","Heart","album rock","1975",130,46,43,-12,13,38,173,12,3,65
"987",987,"Wij Zullen Doorgaan - 1975 Single Version","Ramses Shaffy","dutch cabaret","1975",81,25,25,-17,21,32,144,91,3,37
"988",988,"Make Me Smile (Come up and See Me) - 2014 Remaster","Steve Harley","classic uk pop","1975",141,82,57,-8,9,77,119,1,3,63
"989",989,"House For Sale","Lucifer","j-core","1975",128,49,38,-9,40,20,161,22,3,37
"990",990,"S.O.S.","ABBA","europop","1975",125,70,42,-6,33,56,84,26,3,49
"991",991,"Nights On Broadway","Bee Gees","adult standards","1975",89,64,57,-9,86,61,151,24,4,53
"992",992,"At Seventeen - Remastered","Janis Ian","classic uk pop","1975",125,27,62,-17,11,34,164,88,5,48
"993",993,"Take It to the Limit - 2013 Remaster","Eagles","album rock","1975",91,42,44,-9,13,45,167,9,2,63
"994",994,"Fame - 2016 Remaster","David Bowie","album rock","1975",95,56,79,-10,8,67,141,45,5,60
"995",995,"Sex Machine - Pt. 1 & 2","James Brown","funk","1975",106,96,68,-6,35,61,345,18,9,27
"996",996,"Show Me The Way","Peter Frampton","album rock","1975",130,73,70,-8,10,64,123,43,3,66
"997",997,"Meeting Across the River","Bruce Springsteen","classic rock","1975",105,29,46,-10,18,26,77,82,3,43
"998",998,"Love Is The Drug","Roxy Music","album rock","1975",125,76,84,-5,3,60,131,6,9,60
"999",999,"Still Crazy After All These Years","Paul Simon","classic rock","1975",37,25,27,-12,9,13,87,80,4,61
"1000",1000,"Hotel California - 2013 Remaster","Eagles","album rock","1976",147,51,58,-9,6,61,263,1,3,82
"1001",1001,"Somebody To Love - 2011 Mix","Queen","glam rock","1976",112,69,50,-7,22,36,176,19,6,70
"1002",1002,"Dancing Queen","ABBA","europop","1976",101,88,54,-7,76,75,111,38,4,72
"1003",1003,"The Last Resort - 2013 Remaster","Eagles","album rock","1976",126,28,55,-11,16,30,295,47,3,52
"1004",1004,"Hurricane","Bob Dylan","album rock","1976",136,83,51,-8,12,74,320,4,8,69
"1005",1005,"More Than a Feeling","Boston","album rock","1976",109,68,38,-8,5,29,165,0,3,78
